id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
210540465,e2ae8877-f52c-4323-a031-88f0b55c1ec4,2024-04-26 07:31:10+08:00,2024-04-26,2024-04-25 23:31:10 +0000,Taipei,5364733,sandra8828,,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210540465,https://inaturalist-open-data.s3.amazonaws.com/photos/372383225/medium.jpg,,"","",0,0,false,3,"太魯閣國家公園, 秀林鄉, HUA, TW",24.1581543535,121.6219442525,6,,,,6,,,false,,,,Hualien,Taiwan,"",Araneae,蜘蛛目,47118,,,
210540535,bc50cbb8-23c2-4eb7-81db-b0863b29b592,2024-04-26 07:31:59+08:00,2024-04-26,2024-04-25 23:31:59 +0000,Taipei,5364733,sandra8828,,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210540535,https://inaturalist-open-data.s3.amazonaws.com/photos/372383391/medium.jpg,,"","",0,0,false,3,"太魯閣國家公園, 秀林鄉, HUA, TW",24.1581228292,121.6219605505,4,,,,4,,,false,,,,Hualien,Taiwan,"",Araneae,蜘蛛目,47118,,,
210645332,6186121d-818d-4f2d-b2f4-ef1c9032362f,2024-04-28 13:30:24+08:00,2024-04-28,2024-04-28 05:30:24 +0000,Taipei,8058600,yazhu0105,劉雅筑,research,,https://www.inaturalist.org/observations/210645332,https://static.inaturalist.org/photos/372557252/medium.jpg,,"","",3,1,false,3,"太魯閣國家公園, 秀林鄉, HUA, TW",24.1576416667,121.6228466667,4,,,,4,,,false,,,,Hualien,Taiwan,方格銀鱗蛛,Leucauge tessellata,方格銀腹蛛,508569,Tetragnathidae,Leucauge,Leucauge tessellata
212819741,a64a7024-f5c6-4302-91f9-537f3e844419,2024-05-02 13:29:46,2024-05-02,2024-05-02 05:29:46 +0000,Taipei,2627789,tsou,"",research,CC-BY-NC,https://www.inaturalist.org/observations/212819741,https://inaturalist-open-data.s3.amazonaws.com/photos/376093593/medium.jpeg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉291,24.1580077778,121.6217586111,,,,,,,,false,gps,gps,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
214528304,66b39d75-e90a-40a4-8479-7e13432dc1ac,2024-05-09 13:27:16,2024-05-09,2024-05-09 05:27:16 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/214528304,https://inaturalist-open-data.s3.amazonaws.com/photos/379203334/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉太魯閣國家公園環境教育中心,24.1581259722,121.6230479722,,,,,,,,false,gps,gps,,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
214530153,b18bfb6b-3e28-48ae-b731-22206574a1b6,2022-07-02 08:20:29,2022-07-02,2022-07-02 00:20:29 +0000,Taipei,6028289,tuyin,"",research,CC-BY-NC,https://www.inaturalist.org/observations/214530153,https://inaturalist-open-data.s3.amazonaws.com/photos/379206804/medium.jpeg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉太魯閣國家公園環境教育中心,24.15818,121.623247,,,,,,,open,false,gps,gps,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
221097206,c593ea86-4f4d-4c28-9901-2842ae459b06,2024-06-07 21:43:38,2024-06-07,2024-06-07 13:43:38 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/221097206,https://inaturalist-open-data.s3.amazonaws.com/photos/391519436/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1583919722,121.623863,,,,,,,,false,gps,gps,,Hualien,Taiwan,園蛛亞科,Araneinae,園蛛亞科,417879,Araneidae,,
221793986,060cea6f-e98b-4663-8375-1f736d3c1c45,2024-06-10 19:54:58,2024-06-10,2024-06-10 11:54:58 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/221793986,https://inaturalist-open-data.s3.amazonaws.com/photos/392813283/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1584019722,121.623878,,,,,,,,false,gps,gps,,Hualien,Taiwan,園蛛亞科,Araneinae,園蛛亞科,417879,Araneidae,,
222391372,70de2122-753e-4fe7-b689-10c1682c54ab,2024-06-13 13:21:28,2024-06-13,2024-06-13 05:21:28 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222391372,https://inaturalist-open-data.s3.amazonaws.com/photos/393941388/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世,24.15809,121.6215849722,,,,,,,,false,gps,gps,,Hualien,Taiwan,吉遁蛛屬,Gnathopalystes,吉遁蛛屬,420707,Sparassidae,Gnathopalystes,
222635006,2fdf6652-30b7-4a46-96a9-17835653f14f,2024-06-14 21:14:24,2024-06-14,2024-06-14 13:14:24 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222635006,https://inaturalist-open-data.s3.amazonaws.com/photos/394396532/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1583949722,121.6239159722,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
222849208,b33513c6-1d21-4857-8426-891441f60cbc,2024-06-15 19:35:48,2024-06-15,2024-06-15 11:35:48 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/222849208,https://inaturalist-open-data.s3.amazonaws.com/photos/394796001/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1582569722,121.6240849722,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
224645251,d5d9d705-fcef-426c-a5cd-6f073e2c7b51,2024-06-19 13:26:05,2024-06-19,2024-06-19 05:26:05 +0000,Taipei,2627789,tsou,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/224645251,https://inaturalist-open-data.s3.amazonaws.com/photos/398179517/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉291,24.1575818713,121.6226471588,28,,,,28,,,false,gps,gps,,Hualien,Taiwan,對高腳蛛,Heteropoda amphora,對高腳蛛,819921,Sparassidae,Heteropoda,Heteropoda amphora
225306126,18761e4c-e0be-44e8-9b23-6d05a305badb,2024-06-26 18:08:04,2024-06-26,2024-06-26 10:08:04 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225306126,https://inaturalist-open-data.s3.amazonaws.com/photos/399442932/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1583369722,121.6238419722,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
225455546,5ff958f8-0c58-44f0-aebd-f7f1ec1d2892,2024-06-27 13:28:19,2024-06-27,2024-06-27 05:28:19 +0000,Taipei,6028289,tuyin,"",research,CC-BY-NC,https://www.inaturalist.org/observations/225455546,https://inaturalist-open-data.s3.amazonaws.com/photos/399730353/medium.jpeg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉291,24.1579669722,121.6221689722,,,,,,,open,false,gps,gps,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
225875373,0407c1ab-5a9b-4e9d-a5ba-4cb2172e5c8c,2024-06-28 13:43:42,2024-06-28,2024-06-28 05:43:42 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/225875373,https://inaturalist-open-data.s3.amazonaws.com/photos/400523740/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.158113,121.6238259722,,,,,,,,false,gps,gps,,Hualien,Taiwan,綠蟹蛛屬,Oxytate,綠蟹蛛屬,343827,Thomisidae,Oxytate,
226436899,f03951e9-3c8f-4044-ba6b-bf3ff5ea90b6,2024-07-01 21:49:27,2024-07-01,2024-07-01 13:49:27 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/226436899,https://inaturalist-open-data.s3.amazonaws.com/photos/401590230/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉293,24.1584359722,121.624306,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
227248618,9b3fb4d4-cb4b-469e-bf53-33fb61266728,2024-07-05 13:17:52,2024-07-05,2024-07-05 05:17:52 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/227248618,https://inaturalist-open-data.s3.amazonaws.com/photos/403121904/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉291,24.158055,121.6221139722,,,,,,,,false,gps,gps,,Hualien,Taiwan,乳突腹蛛屬,Thelacantha,乳突腹蛛屬,360785,Araneidae,Thelacantha,
228739602,8b32ad87-089b-406c-8ea0-df26329e3fd4,2024-07-11 21:39:58,2024-07-11,2024-07-11 13:39:58 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/228739602,https://inaturalist-open-data.s3.amazonaws.com/photos/405947608/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.158404,121.623889,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
229694684,2ab44660-ac22-42f8-8ea0-5806cacaf07d,2024-07-16 20:50:28,2024-07-16,2024-07-16 12:50:28 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229694684,https://inaturalist-open-data.s3.amazonaws.com/photos/407753143/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.158172,121.623878,,,,,,,,false,gps,gps,,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
229898175,4954592b-ad15-4759-9491-67d6d9a2fa45,2024-07-17 19:29:40,2024-07-17,2024-07-17 11:29:40 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229898175,https://inaturalist-open-data.s3.amazonaws.com/photos/408139340/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1584129722,121.6238639722,,,,,,,,false,gps,gps,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
234453062,c71c1461-e767-4ab9-9ca5-569d7f0f10b3,2024-08-07 21:42:02,2024-08-07,2024-08-07 13:42:02 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/234453062,https://inaturalist-open-data.s3.amazonaws.com/photos/416802245/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.158353,121.6239659722,,,,,,,,false,gps,gps,,Hualien,Taiwan,貓蛛科,Oxyopidae,貓蛛科,83843,Oxyopidae,,
238977845,5a621aa6-811d-48c0-b0df-417b10214f14,2024/08/23 20:00,2024-08-23,2024-08-23 12:00:00 +0000,Taipei,6353271,tawei_lin,Ta Wei Lin,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/238977845,https://static.inaturalist.org/photos/425541572/medium.jpeg,,"",240823200039668,0,0,false,,972台灣花蓮縣秀林鄉,24.1580555556,121.6238888889,,,,,,,,false,,,,Hualien,Taiwan,Lycosidae,Lycosidae,狼蛛科,47416,Lycosidae,,
246573965,0cdebe32-f6c9-4430-a600-71305996fc5b,2024-10-10 11:10:17,2024-10-10,2024-10-10 03:10:17 +0000,Taipei,1172503,minghsien,,needs_id,,https://www.inaturalist.org/observations/246573965,https://static.inaturalist.org/photos/440219502/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉太魯閣遊客中心(太管處),24.15923181,121.6210992,9,,,,9,,,false,,,,Hualien,Taiwan,象形文樹貓蛛,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
249616826,c2d513dd-b29a-4e7d-91db-b70f19bdcac9,2024-10-29 19:23:47,2024-10-29,2024-10-29 11:23:47 +0000,Taipei,6028289,tuyin,"",needs_id,CC-BY-NC,https://www.inaturalist.org/observations/249616826,https://inaturalist-open-data.s3.amazonaws.com/photos/446250495/medium.jpeg,,"",,0,0,false,2,972台灣花蓮縣秀林鄉富世村,24.1582978,121.6240935,106,,,,106,,,false,,,,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
254362875,51fb2158-ab45-4501-8470-bae986e39f27,2024/12/07 09:23,2024-12-07,2024-12-07 01:23:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254362875,https://inaturalist-open-data.s3.amazonaws.com/photos/455594556/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,五紋鬼蛛,Aoaraneus pentagrammicus,五紋鬼蛛,1341458,Araneidae,Aoaraneus,Aoaraneus pentagrammicus
254362897,65be10f1-b6ef-4d2c-a12a-6d2fa2b5a286,2024/12/07 09:55,2024-12-07,2024-12-07 01:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254362897,https://inaturalist-open-data.s3.amazonaws.com/photos/455594710/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,弓蟹蛛屬,Alcimochthes,弓蟹蛛屬,420778,Thomisidae,Alcimochthes,
254363181,c3bf88b5-d15c-4c29-ac4c-586557bea130,2024/10/15 08:32,2024-10-15,2024-10-15 00:32:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363181,https://inaturalist-open-data.s3.amazonaws.com/photos/455595774/medium.jpg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,不丹蛛屬,Bhutaniella,不丹蛛屬,420695,Sparassidae,Bhutaniella,
254363371,c3fd1533-1be6-4c7b-8742-c9c7ae82759c,2024/09/16 09:09,2024-09-16,2024-09-16 01:09:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363371,https://inaturalist-open-data.s3.amazonaws.com/photos/455595913/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,暗寛胸蠅虎,Rhene atrata,暗寛胸蠅虎,360465,Salticidae,Rhene,Rhene atrata
254363373,b5c97953-f2bc-42bb-9600-364cee66fbe1,2024/09/16 09:15,2024-09-16,2024-09-16 01:15:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363373,https://inaturalist-open-data.s3.amazonaws.com/photos/455595938/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
254363391,1468ae92-5502-40dd-9998-db63df15b15e,2024/09/16 08:55,2024-09-16,2024-09-16 00:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363391,https://inaturalist-open-data.s3.amazonaws.com/photos/455596029/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Phintella,Phintella,黑條蠅虎屬,154359,Salticidae,Phintella,
254363397,f5c78d93-5f5c-42d5-bf42-c5cb74063f6a,2024/09/16 09:04,2024-09-16,2024-09-16 01:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363397,https://inaturalist-open-data.s3.amazonaws.com/photos/455596052/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Hamadruas hieroglyphica,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
254363897,b2405ec6-1e0f-4ff9-94cf-664c38acb42e,2024/09/13 09:04,2024-09-13,2024-09-13 01:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363897,https://inaturalist-open-data.s3.amazonaws.com/photos/455596472/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Portia,Portia,孔蛛屬,51934,Salticidae,Portia,
254363908,49b3335f-2e66-4480-a610-9652615800bf,2024/09/12 16:05,2024-09-12,2024-09-12 08:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363908,https://inaturalist-open-data.s3.amazonaws.com/photos/455596514/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Epeus,Epeus,艾普蛛屬,334276,Salticidae,Epeus,
254363911,b8dd8616-f083-431f-bc18-61041c0348cd,2024/09/12 16:06,2024-09-12,2024-09-12 08:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363911,https://inaturalist-open-data.s3.amazonaws.com/photos/455596519/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,榮艾普蛛,Epeus glorius,榮艾普蛛,544576,Salticidae,Epeus,Epeus glorius
254363916,ab12df6d-3efc-43f3-a70f-6aaba1a8435f,2024/09/12 16:13,2024-09-12,2024-09-12 08:13:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363916,https://inaturalist-open-data.s3.amazonaws.com/photos/455596542/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254363940,2689282c-ae7b-48fb-bd01-8f6166cb1348,2024/09/13 09:01,2024-09-13,2024-09-13 01:01:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254363940,https://inaturalist-open-data.s3.amazonaws.com/photos/455596619/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
254364979,c5f7cbcb-8b5a-45b1-9aa8-b3fff24ff5f1,2024/09/10 16:04,2024-09-10,2024-09-10 08:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254364979,https://inaturalist-open-data.s3.amazonaws.com/photos/455597313/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254364980,c042d318-b0bb-4eea-8b95-a6d79ee2f8c4,2024/09/10 16:05,2024-09-10,2024-09-10 08:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254364980,https://inaturalist-open-data.s3.amazonaws.com/photos/455597314/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254364986,8585abc1-1ef7-4d9e-b519-ecd1b8250244,2024/09/05 09:38,2024-09-05,2024-09-05 01:38:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254364986,https://inaturalist-open-data.s3.amazonaws.com/photos/455597338/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254364992,a5df7ba8-22fa-41f3-bf0a-804f8a30f183,2024/09/05 09:49,2024-09-05,2024-09-05 01:49:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254364992,https://inaturalist-open-data.s3.amazonaws.com/photos/455597353/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
254364995,5547621f-f8d5-42f7-9aa9-d02200528e6f,2024/09/05 09:49,2024-09-05,2024-09-05 01:49:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254364995,https://inaturalist-open-data.s3.amazonaws.com/photos/455597360/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Phintelloides versicolor,Phintelloides versicolor,眼鏡擬黑條蠅虎,967406,Salticidae,Phintelloides,Phintelloides versicolor
254365043,30a96e29-52dc-4f33-a2bf-484e2b9dca8a,2024/09/10 08:17,2024-09-10,2024-09-10 00:17:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/254365043,https://inaturalist-open-data.s3.amazonaws.com/photos/455597462/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
254365062,1569fa86-e703-45ee-a69b-8ed8f1e90cc5,2024/09/10 08:24,2024-09-10,2024-09-10 00:24:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254365062,https://inaturalist-open-data.s3.amazonaws.com/photos/455597501/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,寬胸蠅虎屬,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254365072,33901573-b0da-46f5-ab1f-031cfbb39580,2024/09/10 08:35,2024-09-10,2024-09-10 00:35:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254365072,https://inaturalist-open-data.s3.amazonaws.com/photos/455597537/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Myrmarachnina,Myrmarachnina,,1373446,Salticidae,,
254365087,1f95611b-2729-452d-8fde-461ed129b83d,2024/09/10 15:56,2024-09-10,2024-09-10 07:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254365087,https://inaturalist-open-data.s3.amazonaws.com/photos/455597609/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Hamadruas hieroglyphica,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
254365088,9a69bfc0-7108-4932-86e0-51c001d5927a,2024/09/10 15:56,2024-09-10,2024-09-10 07:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254365088,https://inaturalist-open-data.s3.amazonaws.com/photos/455597612/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Hamadruas hieroglyphica,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
